鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
三民區,土地,建安段271~300地號,57.73,,,,1090818,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,714103,12370,,0.0,0,,RPWPMLLMQHPFFDE96DA,0.0,0.0,0.0,無
三民區,房地(土地+建物),市中一路392巷1~30號,44.0,其他,,,1090809,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0481002,70.16,2,2,1,有,無,3760000,53592,,0.0,0,,RPWOMLLJRHPFFDE66DA,70.16,0.0,0.0,無
三民區,房地(土地+建物)+車位,大昌二路91~120號,12.52,其他,,,1090804,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940613,144.94,3,2,2,有,有,8080000,55747,坡道平面,24.69,0,陽台外推;,RPOPMLLJRHPFFDE58DA,66.56,13.59,0.0,有
三民區,房地(土地+建物)+車位,建國一路402巷1~30號,19.65,其他,,,1090809,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820619,143.06,3,2,2,有,有,6500000,45435,坡道平面,0.0,0,陽台外推;,RPPPMLSLQHPFFDE86DA,78.02,8.16,0.0,有
三民區,房地(土地+建物),鼎山街541~570號,8.5,其他,,,1090725,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0771004,53.49,2,1,1,有,有,2420000,45242,,0.0,0,,RPUPMLSLQHPFFDE37DA,32.56,0.0,4.0,有
三民區,房地(土地+建物),鼎貴路181~210號,23.31,其他,,,1090609,土地1建物1車位0,一層，二層，三層，騎樓,九層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0850906,179.23999999999998,3,2,3,有,有,11200000,62486,,0.0,0,,RPRPMLQLQHPFFDE86DA,136.04,18.41,0.0,有
三民區,房地(土地+建物)+車位,文安南街1~30號,29.96,其他,,,1090805,土地1建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090520,189.68,3,1,2,有,有,14300000,75390,坡道平面,28.92,0,,RPVRMLLKQHPFFDE86DA,84.03,19.46,0.0,有
三民區,房地(土地+建物)+車位,文安南街1~30號,35.29,其他,,,1090712,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090520,213.39,4,1,2,有,有,17000000,79666,坡道平面,28.92,0,,RPOQMLLKQHPFFDE68DA,99.08,19.62,0.0,有
三民區,房地(土地+建物)+車位,文安南街1~30號,29.96,其他,,,1090708,土地1建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090520,189.68,3,1,2,有,有,14050000,74072,坡道平面,28.92,0,,RPTRMLLKQHPFFDE66DA,84.03,19.46,0.0,有
三民區,房地(土地+建物)+車位,文安南街1~30號,43.7,其他,,,1090709,土地1建物1車位3,十七層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090520,322.33,4,1,2,有,有,24400000,75699,坡道平面,86.76,0,,RPQRMLLKQHPFFDE98DA,122.41,29.25,0.0,有
三民區,房地(土地+建物)+車位,文安南街31~60號,24.81,其他,,,1090710,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090520,149.24,3,1,2,有,有,11700000,78397,坡道平面,28.92,0,,RPQPMLLKQHPFFDE78DA,69.51,8.0,0.0,有
三民區,房地(土地+建物)+車位,文安南街1~30號,40.73,其他,,,1090703,土地1建物1車位2,十八層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090520,277.16,4,1,2,有,有,21800000,78655,坡道平面,57.84,0,,RPRPMLLKQHPFFDE88DA,114.16,26.92,0.0,有
三民區,房地(土地+建物)+車位,文安南街1~30號,43.7,其他,,,1090703,土地1建物1車位3,十層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090520,322.33,4,1,2,有,有,23100000,71666,坡道平面,86.76,0,,RPSPMLLKQHPFFDE98DA,122.41,29.25,0.0,有
三民區,房地(土地+建物)+車位,文安南街31~60號,28.18,其他,,,1090707,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090520,166.38,3,1,2,有,有,13200000,79336,坡道平面,28.92,0,,RPRNMLTKQHPFFDE86DA,79.09,9.33,0.0,有
三民區,房地(土地+建物)+車位,文安南街1~30號,28.87,其他,,,1090703,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090520,163.35,3,1,2,有,有,11980000,73339,坡道平面,28.92,0,,RPUNMLTKQHPFFDE17DA,80.97,5.55,0.0,有
三民區,房地(土地+建物),鼎山街541~570號,5.57,其他,,,1090816,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0771004,53.49,0,0,0,無,有,2460000,45990,,0.0,0,,RPRNMLQKQHPFFDE56DA,32.56,0.0,4.0,有
三民區,房地(土地+建物),建國三路151~180號,11.41,其他,,,1090813,土地1建物2車位0,十一層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0790707,154.78,0,0,0,無,有,7020000,45355,,0.0,0,,RPPNMLRKQHPFFDE09DA,104.94,0.0,0.0,有
小港區,房地(土地+建物),小港一街31~60號,87.61,其他,,,1090715,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0920516,179.46,4,2,3,有,無,12500000,69653,,0.0,0,其他增建;,RPWOMLLJRHPFFCE56DA,162.36,17.1,0.0,無
前鎮區,房地(土地+建物),一心二路241~270號,2.65,其他,,,1090817,土地2建物1車位0,九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841205,37.67,1,1,1,有,有,2060000,54685,,0.0,0,,RPWNMLLJRHPFFCE09DA,21.95,4.1,0.0,有
前鎮區,房地(土地+建物),新光路1~30號,1.28,其他,,,1090805,土地2建物1車位0,十二層,三十九層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0880209,39.59,1,1,1,有,有,2200000,55570,,0.0,0,,RPPOMLLMQHPFFCE68DA,23.36,3.24,0.0,有
前鎮區,房地(土地+建物),佛公路36巷1~30號,31.78,其他,,,1090820,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800718,122.84,4,2,2,有,無,3600000,29306,,0.0,0,,RPSNMLKMQHPFFCE78DA,100.68,12.49,0.0,無
前鎮區,房地(土地+建物),民瑞街1~30號,80.0,其他,,,1090724,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0750804,165.78,5,2,3,有,無,14600000,88069,,0.0,0,,RPQNMLKMQHPFFCE58DA,165.78,9.96,10.0,無
小港區,房地(土地+建物),高鳳路391~420號,129.0,其他,,,1090810,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0931110,208.57,5,2,5,有,無,14700000,70480,,0.0,0,其他增建;,RPPNMLSLQHPFFCE56DA,192.02,16.55,0.0,無
前鎮區,房地(土地+建物)+車位,三多三路91~120號,8.42,其他,,,1090724,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940504,103.78999999999999,2,2,1,有,有,7200000,69371,坡道平面,21.97,0,,RPQPMLQLQHPFFCE66DA,52.13,4.65,0.0,有
前鎮區,房地(土地+建物)+車位,林森四路151~180號,23.1,其他,,,1090806,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941028,144.2,3,2,2,有,有,9820000,68100,坡道平面,28.8,0,,RPQNMLRLQHPFFCE56DA,73.59,7.6,0.0,有
小港區,房地(土地+建物),學府路151~180號,77.0,,,,1090415,土地1建物1車位0,全,四層,透天厝,見其它登記事項,見其它登記事項,1081205,210.54,5,2,6,有,無,16187088,76884,,0.0,0,,RPRNMLOLQHPFFCE98DA,180.14,30.4,0.0,
小港區,房地(土地+建物),學府路151~180號,155.0,,,,1081112,土地2建物2車位0,全,四層,透天厝,見其它登記事項,見其它登記事項,1081205,417.89,5,2,6,有,無,16806115,40217,,0.0,0,,RPSNMLOLQHPFFCE09DA,357.64,60.25,0.0,無
前鎮區,房地(土地+建物)+車位,和平二路211~240號,21.01,其他,,,1090802,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1081018,166.17000000000002,3,2,2,有,有,11250000,67702,坡道平面,26.41,0,,RPXNMLPLQHPFFCE07DA,81.66,8.53,0.0,有
前鎮區,房地(土地+建物)+車位,和平二路211~240號,11.21,其他,,,1090729,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1081018,94.65,2,1,1,有,有,6500000,68674,坡道機械,14.09,0,,RPWPMLPLQHPFFCE17DA,43.62,8.33,0.0,有
三民區,土地,金獅段1~30地號,916.08,其他,,,1090610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,124700000,136123,,0.0,0,,RPXQMLTJPHPFFDE57DA,0.0,0.0,0.0,無
三民區,房地(土地+建物),泰安街31~60號,68.0,其他,,,1090717,土地1建物1車位0,全,三層,透天厝,,加強磚造,0640309,131.4,2,2,2,有,無,10500000,79909,,0.0,0,頂樓加蓋;夾層;其他增建;,RPXOMLTKPHPFFDE47DA,131.4,0.0,0.0,無
三民區,房地(土地+建物),大裕路202巷31~60號,82.0,其他,,,1090714,土地2建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0780121,180.52,5,2,6,有,無,15000000,83093,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;頂樓加蓋;其他增建;,RPQOMLLLPHPFFDE68DA,0.0,0.0,0.0,無
前鎮區,房地(土地+建物)+車位,光華二路241~270號,16.64,其他,,,1090818,土地1建物1車位1,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850924,173.51,4,2,2,有,有,8000000,46107,坡道平面,0.0,0,,RPSNMLKLQHPFFCE68DA,89.49,14.04,0.0,有
前鎮區,土地,憲德段61~90地號,60.98,其他,,,1090815,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4539900,74449,,0.0,0,未登記建物;,RPSNMLRKQHPFFCE66DA,0.0,0.0,0.0,無
前鎮區,房地(土地+建物)+車位,和平二路211~240號,21.01,其他,,,1090717,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1081018,166.17000000000002,3,1,2,有,有,11700000,70410,坡道平面,26.41,0,,RPXOMLNKQHPFFCE86DA,81.66,8.53,0.0,有
前鎮區,房地(土地+建物),一心二路136巷1~30號,17.53,其他,,,1090802,土地4建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690714,78.83,3,2,2,有,無,2950000,37422,,0.0,0,,RPTOMLPJQHPFFCE56DA,78.83,0.0,0.0,無
前鎮區,房地(土地+建物)+車位,復興三路361~390號,23.83,其他,,,1090728,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1041014,197.11,3,2,2,有,有,14650000,74324,坡道平面,26.4,0,,RPRPMLLMPHPFFCE88DA,95.34,13.83,0.0,有
前鎮區,房地(土地+建物),瑞興街174巷3弄1~30號,23.3,其他,,,1090719,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0670920,53.76,2,2,1,有,無,2400000,44643,,0.0,0,含傢俱設備費;陽台外推;,RPUOMLOLPHPFFCE66DA,53.76,0.0,0.0,無
苓雅區,房地(土地+建物),四維四路1~30號,11.8,其他,,,1090805,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0700625,129.32,3,2,2,有,有,5000000,38664,,0.0,0,陽台外推;,RPPOMLSKQHPFFBE09DA,109.47,0.0,7.44,有
苓雅區,房地(土地+建物),凱旋二路93巷1~30號,22.0,其他,,,1090810,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0721013,54.67,3,2,2,有,無,4700000,85970,,0.0,0,陽台外推;,RPOOMLNKQHPFFBE48DA,54.67,0.0,8.78,無
苓雅區,房地(土地+建物),林泉街8巷1~30號,19.37,其他,,,1090729,土地3建物1車位0,六層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0731005,102.75,3,2,2,有,有,6650000,64720,,0.0,0,水電全屋翻新陽台外推;,RPVOMLNKQHPFFBE56DA,81.18,0.0,7.42,有
苓雅區,房地(土地+建物)+車位,青年一路1~30號,24.48,其他,,,1090714,土地1建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051011,281.03999999999996,3,2,2,有,有,28150000,97669,坡道平面,39.92,4600000,,RPTOMLRJQHPFFBE66DA,123.92,30.65,0.0,有
苓雅區,房地(土地+建物),仁義街1~30號,9.86,其他,,,1090805,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930303,97.21000000000001,2,2,1,有,有,6360000,65425,,0.0,0,,RPRNMLRJQHPFFBE98DA,54.76,11.33,0.0,有
苓雅區,房地(土地+建物),新光路62巷1~30號,5.77,其他,,,1090813,土地1建物1車位0,二十五層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,135.62,2,2,2,有,有,4300000,31706,,0.0,0,,RPUNMLLMQHPFFBE98DA,90.15,12.18,0.0,有
苓雅區,房地(土地+建物),興中二路121~150號,5.54,其他,,,1090730,土地1建物1車位0,五層，六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860227,55.01,1,1,2,有,有,2700000,49082,,0.0,0,,RPROMLSLQHPFFBE76DA,39.22,1.71,0.0,有
苓雅區,房地(土地+建物),興中一路453巷1~30號,81.0,其他,,,1090620,土地2建物1車位0,全,三層,透天厝,住家用,加強磚造,0570430,139.08,5,3,4,有,無,12300000,88438,,0.0,0,其他增建;,RPXOMLLJRHPFFBE56DA,139.08,0.0,0.0,無
苓雅區,房地(土地+建物)+車位,新光路62巷1~30號,5.5,其他,,,1090818,土地1建物1車位1,十四層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,140.01,3,2,2,有,有,5400000,38569,坡道平面,12.65,0,,RPQOMLLLQHPFFBE58DA,78.56,19.5,0.0,有
苓雅區,房地(土地+建物),中華四路31~60號,82.38,其他,,,1090717,土地1建物6車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0661110,334.36,5,6,5,有,無,21800000,65199,,0.0,0,,RPTNMLRLQHPFFBE76DA,305.06,0.0,0.0,無
苓雅區,房地(土地+建物),安業路1~30號,27.21,其他,,,1090731,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),,加強磚造,0570228,49.95,2,2,1,有,無,3300000,66066,,0.0,0,陽台增建其他增建;,RPVNMLQLQHPFFBE86DA,49.95,0.0,0.0,無
苓雅區,房地(土地+建物),中興街31~60號,85.0,其他,,,1090727,土地1建物1車位0,全,三層,透天厝,,加強磚造,0600809,181.27,0,0,0,無,無,17450000,96265,,0.0,0,增建一樓後方空地到四樓,RPVNMLNJQHPFFBE98DA,181.27,0.0,0.0,無
苓雅區,房地(土地+建物)+車位,家齊路31~60號,35.82,其他,,,1090620,土地1建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090103,240.11,3,2,2,有,有,17750000,70058,坡道平面,35.28,3400000,,RPQNMLSLPHPFFBE09DA,105.41,24.25,0.0,有
鼓山區,房地(土地+建物)+車位,九如四路541~570號,12.09,其他,,,1090803,土地2建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921203,103.16999999999999,2,2,1,有,有,5200000,50402,坡道平面,22.82,0,,RPQPMLSKQHPFFAE56DA,51.99,4.63,0.0,有
鼓山區,房地(土地+建物)+車位,文信路211~240號,10.83,其他,,,1090825,土地1建物1車位1,五層,二十八層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1031006,197.03,3,2,2,有,有,15700000,79683,坡道機械,7.98,0,,RPUOMLPLQHPFFAE66DA,107.66,14.37,0.0,有
鼓山區,房地(土地+建物),大順一路931~960號,10.18,其他,,,1090715,土地1建物1車位0,十一層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840302,119.93,3,2,2,有,有,5250000,43776,,0.0,0,陽台外推;,RPPOMLKKQHPFFAE18DA,76.3,12.85,0.0,有
鼓山區,房地(土地+建物),美術東四路391~420號,22.26,其他,,,1090718,土地1建物1車位0,十二層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931112,205.79,3,2,2,有,有,15000000,72890,,0.0,0,,RPQNMLTLPHPFFAE09DA,124.85,22.79,0.0,有
鼓山區,房地(土地+建物),美術南二路151~180號,10.29,其他,,,1090727,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950327,79.81,2,1,1,有,有,5000000,62649,,0.0,0,,RPQOMLOJQHPFFAE58DA,47.93,7.75,0.0,有
前金區,土地,博孝段91~120地號,542.0,其他,,,1090716,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,147559500,272250,,0.0,0,,RPWOMLPKPHPFFAE66DA,0.0,0.0,0.0,無
楠梓區,房地(土地+建物)+車位,青農路9巷1~30號,24.92,其他,,,1090803,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830817,150.66,5,1,2,有,有,5820000,38630,坡道平面,0.0,0,,RPRNMLLJRHPFFEE88EA,94.64,11.7,0.0,有
左營區,房地(土地+建物),孟子路451~480號,13.05,其他,,,1090721,土地1建物1車位0,一層，二層，夾層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861024,142.87,4,3,2,有,有,8200000,57395,,0.0,0,陽台外推;夾層;,RPSNMLLJRHPFFEE98EA,91.57,34.89,0.0,有
左營區,房地(土地+建物),和光街106巷57弄61~90號,68.0,其他,,,1090822,土地1建物1車位0,全,二層,透天厝,,加強磚造,0630806,67.36,3,2,2,有,有,4000000,59382,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPPNMLMJRHPFFEE78EA,67.36,0.0,0.0,無
楠梓區,土地,楠梓段三小段901~930地號,52.0,其他,,,1090729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1596400,30700,,0.0,0,,RPPNMLLJRHPFFEE68EA,0.0,0.0,0.0,無
三民區,房地(土地+建物),灣復街1~30號,11.43,其他,,,1090807,土地2建物1車位0,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830111,126.11999999999999,3,2,2,有,有,4760000,37742,,0.0,0,,RPPNMLLJRHPFFDE58EA,86.81,11.26,0.0,有
小港區,房地(土地+建物),漢民路61~90號,72.0,其他,,,1090803,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0931229,229.54,5,2,4,有,無,16200000,70576,,0.0,0,頂樓加蓋;未登記建物;,RPWNMLLMQHPFFCE76EA,166.14,63.4,0.0,無
前鎮區,土地,仁愛段391~420地號,97.0,其他,,,1090817,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3142800,32400,,0.0,0,政府機關標讓售;,RPROMLLMQHPFFCE98EA,0.0,0.0,0.0,無
小港區,土地,坪北段151~180地號,72.02,其他,,,1090811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,8331,,0.0,0,,RPQNMLLJRHPFFCE58EA,0.0,0.0,0.0,無
苓雅區,房地(土地+建物),福建街377巷1~30號,20.51,其他,,,1090807,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0671021,77.49,3,2,2,有,無,3600000,46458,,0.0,0,,RPVOMLLMQHPFFBE66EA,77.49,0.0,0.0,無
新興區,土地,大統段一小段1381~1410地號,150.0,其他,,,1090805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,45375000,302500,,0.0,0,,RPWOMLLMQHPFFBE76EA,0.0,0.0,0.0,無
新興區,房地(土地+建物)+車位,民生一路181~210號,24.5,其他,,,1090727,土地2建物1車位2,九層，電梯樓梯間,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821105,307.93,5,2,3,有,有,10800000,35073,升降機械,0.0,0,,RPPNMLLJRHPFFBE38EA,240.98,17.18,0.0,有
新興區,房地(土地+建物),中正三路151~180號,14.65,其他,,,1090731,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0750721,133.33,3,2,2,有,有,7350000,55126,,0.0,0,,RPQNMLLJRHPFFBE48EA,117.61,9.73,11.85,有
前金區,房地(土地+建物),八德二路181~210號,15.47,其他,,,1090716,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780322,164.72,4,2,3,有,有,7000000,42496,,0.0,0,陽台外推;,RPXPMLLMQHPFFAE86EA,116.99,25.6,0.0,有
鼓山區,房地(土地+建物)+車位,美術南五街271~300號,8.45,其他,,,1090604,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011025,91.45,2,2,1,有,有,7000000,76545,坡道機械,6.77,0,含裝潢費;含傢俱設備費;,RPOQMLLMQHPFFAE68EA,51.36,4.77,0.0,有
鼓山區,房地(土地+建物)+車位,裕國街151~180號,81.98,其他,,,1090726,土地1建物2車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940909,326.47,7,2,3,有,有,18800000,57586,坡道平面,48.38,0,,RPPQMLLMQHPFFAE78EA,175.89,19.67,0.0,有
鳥松區,房地(土地+建物)+車位,大華路31~60號,50.52,其他,,,1090801,土地1建物1車位2,十六層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050910,291.84,3,2,4,有,有,21000000,71957,坡道平面,31.96,0,,RPOOMLLLQHPFFIE09DA,145.05,21.24,0.0,有
